CategoryID,DatasetName,Algorithm,AlgorithmGroup,ModelVariant,RowType,FoldName,FoldsAveraged,TrainRows,EvaluationRows,TrainStart,TrainEnd,EvaluationStart,EvaluationEnd,FeatureCount,NumBoostRound,TrialNumber,MAE,RMSE,MAPE,R2,MAEStd,RMSEStd,MAPEStd,R2Std,SourceFile,GeneratedAt
9,Uber Comfort,XGBoost,advanced,default,fold,fold_3,1,24772.0,10979.0,2021-11-01,2022-03-08,2022-03-16,2022-04-12,31,,,5.385839638703508,9.09690118732782,11.019360832903462,0.9388423479754529,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,XGBoost,advanced,default,fold,fold_4,1,35107.0,11063.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,31,,,4.10825969352436,7.526838546926799,7.849095736240643,0.960476081566618,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,XGBoost,advanced,default,mean,mean,4,23355.5,8539.5,2021-11-01,2022-04-05,2022-01-19,2022-05-10,31,,,4.3206810703566845,7.599650974841838,8.996021917523384,0.9561561270512238,0.7301022703715977,1.0985524520708587,1.3897349231165026,0.012116248455537165,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.228884
9,Uber Comfort,Lasso,baseline,default,fold,fold_1,1,14563.0,5536.0,2021-11-01,2022-01-11,2022-01-19,2022-02-15,31,,,5.48613134445601,8.170496116743426,15.73452053990419,0.9472520182366264,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,Lasso,baseline,default,fold,fold_2,1,18980.0,6580.0,2021-11-01,2022-02-08,2022-02-16,2022-03-15,31,,,5.191029479061393,8.64484851159776,11.990146826874897,0.9417237791143916,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,Lasso,baseline,default,fold,fold_3,1,24772.0,10979.0,2021-11-01,2022-03-08,2022-03-16,2022-04-12,31,,,5.94623029406188,10.037875274441165,11.854515464829811,0.925535815269272,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,Lasso,baseline,default,fold,fold_4,1,35107.0,11063.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,31,,,5.76119174141415,9.97810273911012,11.814185319240297,0.9305406465821636,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,Lasso,baseline,default,mean,mean,4,23355.5,8539.5,2021-11-01,2022-04-05,2022-01-19,2022-05-10,31,,,5.596145714748358,9.207830660473117,12.8483420377123,0.9362630648006134,0.3296572612473392,0.9443348614893506,1.9255905364110175,0.009973238377612902,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.228884
9,Uber Comfort,LinearRegression,baseline,default,fold,fold_1,1,14563.0,5536.0,2021-11-01,2022-01-11,2022-01-19,2022-02-15,31,,,5.501977546105682,8.184679668442353,15.801437019777168,0.947068723833588,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,LinearRegression,baseline,default,fold,fold_2,1,18980.0,6580.0,2021-11-01,2022-02-08,2022-02-16,2022-03-15,31,,,5.207682941899938,8.662610732706073,12.04565856111518,0.9414840574989222,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,LinearRegression,baseline,default,fold,fold_3,1,24772.0,10979.0,2021-11-01,2022-03-08,2022-03-16,2022-04-12,31,,,5.935306107219689,9.855024536111676,11.866225329020605,0.9282239972308736,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,LinearRegression,baseline,default,fold,fold_4,1,35107.0,11063.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,31,,,5.77582260920069,10.111284167672473,11.845248040213766,0.9286740728679048,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,LinearRegression,baseline,default,mean,mean,4,23355.5,8539.5,2021-11-01,2022-04-05,2022-01-19,2022-05-10,31,,,5.605197301106499,9.203399776233145,12.88964223753168,0.9363627128578221,0.3197690850356159,0.9272023050593502,1.9432789050114296,0.009419849943904513,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.228884
9,Uber Comfort,Ridge,baseline,default,fold,fold_1,1,14563.0,5536.0,2021-11-01,2022-01-11,2022-01-19,2022-02-15,31,,,5.498657072649215,8.18129192954543,15.790870393274329,0.947112532568829,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,Ridge,baseline,default,fold,fold_2,1,18980.0,6580.0,2021-11-01,2022-02-08,2022-02-16,2022-03-15,31,,,5.2004659530503705,8.655703092324478,12.026396690927603,0.941577342523668,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,Ridge,baseline,default,fold,fold_3,1,24772.0,10979.0,2021-11-01,2022-03-08,2022-03-16,2022-04-12,31,,,5.9424666360483895,9.939679660685766,11.866941984981704,0.9269855824743805,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,Ridge,baseline,default,fold,fold_4,1,35107.0,11063.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,31,,,5.771033987074563,10.049953027976484,11.838025012111492,0.9295367196523616,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
9,Uber Comfort,Ridge,baseline,default,mean,mean,4,23355.5,8539.5,2021-11-01,2022-04-05,2022-01-19,2022-05-10,31,,,5.603155912205635,9.20665692763304,12.880558520323781,0.9363030443048097,0.3247532530037219,0.9315567880294001,1.9419751307280464,0.009613558177477895,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.228884
9,Uber Comfort,LightGBM_Tuned,tuned,optimized,fold,fold_1,1,14563.0,5536.0,2021-11-01,2022-01-11,2022-01-19,2022-02-15,31,300,12.0,3.722586524050495,6.348340785223325,8.69911134573154,0.9681558650538902,,,,,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.155351
9,Uber Comfort,LightGBM_Tuned,tuned,optimized,fold,fold_2,1,18980.0,6580.0,2021-11-01,2022-02-08,2022-02-16,2022-03-15,31,300,12.0,4.087061790060666,7.076233971876638,9.017629335285733,0.9609536021977552,,,,,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.155351
9,Uber Comfort,LightGBM_Tuned,tuned,optimized,fold,fold_3,1,24772.0,10979.0,2021-11-01,2022-03-08,2022-03-16,2022-04-12,31,300,12.0,4.932207403284683,8.676036686798177,9.33847864637418,0.94437031401981,,,,,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.155351
9,Uber Comfort,LightGBM_Tuned,tuned,optimized,fold,fold_4,1,35107.0,11063.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,31,300,12.0,4.045328162441969,7.589879552607811,7.714669557111842,0.9598112441693024,,,,,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.155351
9,Uber Comfort,LightGBM_Tuned,tuned,optimized,mean,mean,4,23355.5,8539.5,2021-11-01,2022-04-05,2022-01-19,2022-05-10,31,300.0,12.0,4.196795969959453,7.422622749126488,8.692472221125824,0.9583227563601895,0.5166199963244948,0.978619480089635,0.7021855353298326,0.010008290223986992,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.228884
